Company,Device,Hour (UTC),HR avg,HR max,HR min,RR avg,RR max,RR min,cnt
MedHab,Thornburg,2026-05-10 16:00 UTC,62,69.4,56.6,18.1,37,14.9,66
MedHab,Thornburg,2026-05-10 17:00 UTC,59.6,63.7,52.9,17.6,22.1,12.9,66
MedHab,Thornburg,2026-05-10 18:00 UTC,59.3,64.3,53.3,20.3,31.6,17.1,66
MedHab,Thornburg,2026-05-10 19:00 UTC,63.9,68.3,59.5,18.7,29.8,14.1,66
MedHab,Thornburg,2026-05-10 20:00 UTC,61.2,64.3,58.1,19.3,30.8,15.9,67
MedHab,Thornburg,2026-05-10 21:00 UTC,62.2,72.1,54,19.7,30.9,16.4,67
MedHab,Thornburg,2026-05-10 22:00 UTC,65,70.3,59.2,19.1,25.2,14.4,64
MedHab,Thornburg,2026-05-10 23:00 UTC,62.7,68.5,57.2,18,21.6,14.3,67
MedHab,Thornburg,2026-05-11 00:00 UTC,61.8,68.8,57.3,20.6,27.1,16.9,67
MedHab,Thornburg,2026-05-11 01:00 UTC,62.8,73.9,55.3,18.4,22.3,16.4,67
MedHab,Thornburg,2026-05-11 02:00 UTC,61.4,65.4,57.9,18.6,27.9,16.4,65
MedHab,Thornburg,2026-05-11 03:00 UTC,63.7,71,55.6,19.3,35.3,13.8,66
MedHab,Thornburg,2026-05-11 04:00 UTC,61.9,68.2,52,18.7,20.9,15.9,67
MedHab,Thornburg,2026-05-11 05:00 UTC,62.2,69.5,53.5,18.7,20.8,17.1,66
MedHab,Thornburg,2026-05-11 06:00 UTC,62.5,68.5,58.3,19.1,32.8,14.2,65
MedHab,Thornburg,2026-05-11 07:00 UTC,56.1,59.6,54.3,17.5,22.5,14.1,66
MedHab,Thornburg,2026-05-11 08:00 UTC,59.9,65.8,55.5,22,40.2,13.7,66
MedHab,Thornburg,2026-05-11 09:00 UTC,61.9,71.2,56.1,19.8,33.4,15.7,67
MedHab,Thornburg,2026-05-11 10:00 UTC,61.2,65.2,58,16.9,24.4,13.9,66
MedHab,Thornburg,2026-05-11 11:00 UTC,61.9,65.7,57.7,16.9,26.7,14.8,66
MedHab,Thornburg,2026-05-11 12:00 UTC,61.3,70.1,51.1,17.5,24,13.7,66
MedHab,Thornburg,2026-05-11 13:00 UTC,59.8,68.4,53.6,19.2,34.3,14.4,65
MedHab,Thornburg,2026-05-11 14:00 UTC,60.9,66.9,55.5,17.7,28,13.2,65
MedHab,Thornburg,2026-05-11 15:00 UTC,62.9,67.7,59.1,17,28.1,14.7,63
MedHab,Thornburg,2026-05-11 16:00 UTC,61.2,71.1,55.7,17.4,24,14.9,66
MedHab,Thornburg,2026-05-11 17:00 UTC,58.9,63.5,52.9,18.2,22.1,14.4,66
MedHab,Thornburg,2026-05-11 18:00 UTC,59,64.7,54.9,19.2,26,16.7,65
MedHab,Thornburg,2026-05-11 19:00 UTC,62.5,67.8,58.7,17.4,20.8,14.9,66
MedHab,Thornburg,2026-05-11 20:00 UTC,64,72.1,55.6,18.5,22,15.9,67
MedHab,Thornburg,2026-05-11 21:00 UTC,58.9,63.4,53.1,18.3,25.3,15.6,65
MedHab,Thornburg,2026-05-11 22:00 UTC,59.7,66.3,53.3,18.6,34.7,13.4,66
MedHab,Thornburg,2026-05-11 23:00 UTC,58.5,61.6,55.3,19.9,24.2,17.8,67
MedHab,Thornburg,2026-05-12 00:00 UTC,64.6,70.2,59.3,19.6,21.7,14.7,66
MedHab,Thornburg,2026-05-12 01:00 UTC,63.3,68.6,59.4,20.1,29.1,16.1,64
MedHab,Thornburg,2026-05-12 02:00 UTC,64.7,69.7,59.1,18.8,23.7,16,65
MedHab,Thornburg,2026-05-12 03:00 UTC,60.4,64.9,56.6,18.4,22.1,14.8,64
MedHab,Thornburg,2026-05-12 04:00 UTC,59.5,65.1,56.2,17.1,18.4,15.3,65
MedHab,Thornburg,2026-05-12 05:00 UTC,61.4,67.4,56,16.4,18.3,13.6,64
MedHab,Thornburg,2026-05-12 06:00 UTC,63.5,68.4,59.4,17.3,20.7,14.1,64
MedHab,Thornburg,2026-05-12 07:00 UTC,61,66.5,55.4,17.7,23.3,11.8,64
