Company,Device,Hour (UTC),HR avg,HR max,HR min,RR avg,RR max,RR min,cnt
MedHab,Wilson,2026-05-11 16:00 UTC,62.4,68.7,51.8,16.1,21.4,13.1,67
MedHab,Wilson,2026-05-11 17:00 UTC,55.9,61,52.4,16.6,21.9,13.1,66
MedHab,Wilson,2026-05-11 18:00 UTC,59.7,65.5,55.1,15.2,18.7,12.7,66
MedHab,Wilson,2026-05-11 19:00 UTC,59.8,66,53,14.6,19.4,12.4,66
MedHab,Wilson,2026-05-11 20:00 UTC,60.3,69.3,53.2,16,24.1,13.4,67
MedHab,Wilson,2026-05-11 21:00 UTC,64.3,69.3,58.4,16.7,21.5,12.6,65
MedHab,Wilson,2026-05-11 22:00 UTC,59.7,63.7,57.2,16.2,19.2,13,66
MedHab,Wilson,2026-05-11 23:00 UTC,60.1,63.6,56.1,15.9,19.9,13.4,67
MedHab,Wilson,2026-05-12 00:00 UTC,57.9,63.3,52.4,16.7,21.7,12.3,66
MedHab,Wilson,2026-05-12 01:00 UTC,60.1,62.7,56.7,16.9,22.9,13.3,66
MedHab,Wilson,2026-05-12 02:00 UTC,56.4,62,53.9,15.4,19.6,12.5,66
MedHab,Wilson,2026-05-12 03:00 UTC,57.3,62.7,50.5,15.5,20.2,12.8,66
MedHab,Wilson,2026-05-12 04:00 UTC,60,63.8,55.1,15,18.7,11.9,67
MedHab,Wilson,2026-05-12 05:00 UTC,58.3,70.1,52.1,15.4,18.3,12.9,66
MedHab,Wilson,2026-05-12 06:00 UTC,58.3,64.9,54.2,15.7,17.6,13.6,66
MedHab,Wilson,2026-05-12 07:00 UTC,60,65.1,56.1,14.8,17.8,12.7,66
MedHab,Wilson,2026-05-12 08:00 UTC,63.1,67.6,57.6,15.1,28.4,12.9,65
MedHab,Wilson,2026-05-12 09:00 UTC,66.7,73.7,58.8,14.8,19.9,13,66
MedHab,Wilson,2026-05-12 10:00 UTC,58.3,62.3,54.8,14.8,18.9,12.8,67
MedHab,Wilson,2026-05-12 11:00 UTC,55.6,59.7,51.6,15.2,19.1,11.5,67
MedHab,Wilson,2026-05-12 12:00 UTC,60.9,66.1,55.9,13.8,18.2,11.8,65
MedHab,Wilson,2026-05-12 13:00 UTC,62,71.6,56.5,15.4,20.3,12.4,66
